,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AEPGX,FDGRX,FIMVX,FPAWX,FSKAX,FSPSX,FSSNX,FXAIX,PRFDX,PRILX,TIBIX,TRBCX,VBTLX,VEIPX,VFIAX,VFSUX,VGLT,VIG,VIGRX,VLUE,VPMAX,VSGAX,VTSAX,VWELX,VYM,AEPGX,FDGRX,FIMVX,FPAWX,FSKAX,FSPSX,FSSNX,FXAIX,PRFDX,PRILX,TIBIX,TRBCX,VBTLX,VEIPX,VFIAX,VFSUX,VGLT,VIG,VIGRX,VLUE,VPMAX,VSGAX,VTSAX,VWELX,VYM,AEPGX,FDGRX,FIMVX,FPAWX,FSKAX,FSPSX,FSSNX,FXAIX,PRFDX,PRILX,TIBIX,TRBCX,VBTLX,VEIPX,VFIAX,VFSUX,VGLT,VIG,VIGRX,VLUE,VPMAX,VSGAX,VTSAX,VWELX,VYM,AEPGX,FDGRX,FIMVX,FPAWX,FSKAX,FSPSX,FSSNX,FXAIX,PRFDX,PRILX,TIBIX,TRBCX,VBTLX,VEIPX,VFIAX,VFSUX,VGLT,VIG,VIGRX,VLUE,VPMAX,VSGAX,VTSAX,VWELX,VYM,AEPGX,FDGRX,FIMVX,FPAWX,FSKAX,FSPSX,FSSNX,FXAIX,PRFDX,PRILX,TIBIX,TRBCX,VBTLX,VEIPX,VFIAX,VFSUX,VGLT,VIG,VIGRX,VLUE,VPMAX,VSGAX,VTSAX,VWELX,VYM,AEPGX,FDGRX,FIMVX,FPAWX,FSKAX,FSPSX,FSSNX,FXAIX,PRFDX,PRILX,TIBIX,TRBCX,VBTLX,VEIPX,VFIAX,VFSUX,VGLT,VIG,VIGRX,VLUE,VPMAX,VSGAX,VTSAX,VWELX,VYM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,46.33663558959961,21.455862045288086,21.445297241210938,,103.8301010131836,40.098697662353516,21.2258243560791,129.27395629882812,30.250856399536133,43.92477798461914,19.83026885986328,99.45695495605469,8.946830749511719,36.500118255615234,343.76324462890625,9.31790828704834,58.40510940551758,146.7626190185547,108.13797760009766,86.19058990478516,121.8430404663086,69.0689926147461,90.36029052734375,35.60675811767578,102.40663146972656,49.150001525878906,22.280000686645508,22.670000076293945,,105.52999877929688,41.41999816894531,21.56999969482422,132.58999633789062,32.689998626708984,47.0,21.559999465942383,103.0,9.520000457763672,40.27000045776367,352.7099914550781,9.960000038146973,62.70000076293945,151.77999877929688,109.01000213623047,91.1500015258789,130.77999877929688,69.87000274658203,92.69999694824219,38.41999816894531,108.0199966430664,49.150001525878906,22.280000686645508,22.670000076293945,,105.52999877929688,41.41999816894531,21.56999969482422,132.58999633789062,32.689998626708984,47.0,21.559999465942383,103.0,9.520000457763672,40.27000045776367,352.7099914550781,9.960000038146973,63.20000076293945,153.08999633789062,109.01000213623047,92.0,130.77999877929688,69.87000274658203,92.69999694824219,38.41999816894531,108.80000305175781,49.150001525878906,22.280000686645508,22.670000076293945,,105.52999877929688,41.41999816894531,21.56999969482422,132.58999633789062,32.689998626708984,47.0,21.559999465942383,103.0,9.520000457763672,40.27000045776367,352.7099914550781,9.960000038146973,62.349998474121094,150.52000427246094,109.01000213623047,90.6500015258789,130.77999877929688,69.87000274658203,92.69999694824219,38.41999816894531,107.19999694824219,49.150001525878906,22.280000686645508,22.670000076293945,,105.52999877929688,41.41999816894531,21.56999969482422,132.58999633789062,32.689998626708984,47.0,21.559999465942383,103.0,9.520000457763672,40.27000045776367,352.7099914550781,9.960000038146973,63.11000061035156,152.61000061035156,109.01000213623047,91.48999786376953,130.77999877929688,69.87000274658203,92.69999694824219,38.41999816894531,108.5199966430664,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1845000,2368500,0,437400,0,0,0,0,2377700
2023-01-04,46.8834342956543,21.609943389892578,21.81422996520996,,104.73527526855469,40.64083480834961,21.49151611328125,130.2587127685547,30.6395206451416,44.289268493652344,20.07860565185547,99.65972900390625,8.993817329406738,36.826416015625,346.3655090332031,9.33661937713623,59.15962600708008,147.70054626464844,108.82244110107422,87.54278564453125,123.87407684326172,70.22557830810547,91.1401138305664,35.70869827270508,103.27883911132812,49.72999954223633,22.440000534057617,23.059999465942383,,106.44999694824219,41.97999954223633,21.84000015258789,133.60000610351562,33.11000061035156,47.38999938964844,21.829999923706055,103.20999908447266,9.569999694824219,40.630001068115234,355.3800048828125,9.979999542236328,63.5099983215332,152.75,109.69999694824219,92.58000183105469,132.9600067138672,71.04000091552734,93.5,38.529998779296875,108.94000244140625,49.72999954223633,22.440000534057617,23.059999465942383,,106.44999694824219,41.97999954223633,21.84000015258789,133.60000610351562,33.11000061035156,47.38999938964844,21.829999923706055,103.20999908447266,9.569999694824219,40.630001068115234,355.3800048828125,9.979999542236328,63.83000183105469,153.44000244140625,109.69999694824219,93.30000305175781,132.9600067138672,71.04000091552734,93.5,38.529998779296875,109.5,49.72999954223633,22.440000534057617,23.059999465942383,,106.44999694824219,41.97999954223633,21.84000015258789,133.60000610351562,33.11000061035156,47.38999938964844,21.829999923706055,103.20999908447266,9.569999694824219,40.630001068115234,355.3800048828125,9.979999542236328,63.15999984741211,151.66000366210938,109.69999694824219,91.69000244140625,132.9600067138672,71.04000091552734,93.5,38.529998779296875,108.02999877929688,49.72999954223633,22.440000534057617,23.059999465942383,,106.44999694824219,41.97999954223633,21.84000015258789,133.60000610351562,33.11000061035156,47.38999938964844,21.829999923706055,103.20999908447266,9.569999694824219,40.630001068115234,355.3800048828125,9.979999542236328,63.7400016784668,152.52000427246094,109.69999694824219,91.83999633789062,132.9600067138672,71.04000091552734,93.5,38.529998779296875,108.31999969482422,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1138400,1730700,0,645200,0,0,0,0,7427700
2023-01-05,46.6383171081543,21.465492248535156,21.577735900878906,,103.4955825805664,40.26327896118164,21.255346298217773,128.76698303222656,30.39891815185547,43.63507080078125,20.04181480407715,97.66093444824219,8.984421730041504,36.581695556640625,342.3889465332031,9.31790828704834,59.35525131225586,145.7570037841797,106.89795684814453,87.09835815429688,123.11009979248047,69.34578704833984,90.0581283569336,35.46773910522461,102.75740814208984,49.470001220703125,22.290000915527344,22.809999465942383,,105.19000244140625,41.59000015258789,21.600000381469727,132.07000732421875,32.849998474121094,46.689998626708984,21.790000915527344,101.13999938964844,9.5600004196167,40.36000061035156,351.29998779296875,9.960000038146973,63.720001220703125,150.74000549316406,107.76000213623047,92.11000061035156,132.13999938964844,70.1500015258789,92.38999938964844,38.27000045776367,108.38999938964844,49.470001220703125,22.290000915527344,22.809999465942383,,105.19000244140625,41.59000015258789,21.600000381469727,132.07000732421875,32.849998474121094,46.689998626708984,21.790000915527344,101.13999938964844,9.5600004196167,40.36000061035156,351.29998779296875,9.960000038146973,63.720001220703125,152.11000061035156,107.76000213623047,92.47000122070312,132.13999938964844,70.1500015258789,92.38999938964844,38.27000045776367,108.75,49.470001220703125,22.290000915527344,22.809999465942383,,105.19000244140625,41.59000015258789,21.600000381469727,132.07000732421875,32.849998474121094,46.689998626708984,21.790000915527344,101.13999938964844,9.5600004196167,40.36000061035156,351.29998779296875,9.960000038146973,62.900001525878906,150.55999755859375,107.76000213623047,91.5,132.13999938964844,70.1500015258789,92.38999938964844,38.27000045776367,107.81999969482422,49.470001220703125,22.290000915527344,22.809999465942383,,105.19000244140625,41.59000015258789,21.600000381469727,132.07000732421875,32.849998474121094,46.689998626708984,21.790000915527344,101.13999938964844,9.5600004196167,40.36000061035156,351.29998779296875,9.960000038146973,62.959999084472656,152.05999755859375,107.76000213623047,91.88999938964844,132.13999938964844,70.1500015258789,92.38999938964844,38.27000045776367,108.48999786376953,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1089200,1465100,0,273100,0,0,0,0,1829800
2023-01-06,47.72248840332031,21.937366485595703,22.116943359375,,105.83724212646484,41.25074005126953,21.737525939941406,131.70167541503906,31.00041961669922,44.74720764160156,20.40052604675293,99.74663543701172,9.078401565551758,37.397438049316406,350.2153015136719,9.364686965942383,60.38920593261719,149.37335205078125,109.44741821289062,89.31103515625,125.9144058227539,70.71985626220703,92.09538269042969,36.09794998168945,105.01373291015625,50.619998931884766,22.780000686645508,23.3799991607666,,107.56999969482422,42.61000061035156,22.09000015258789,135.0800018310547,33.5,47.880001068115234,22.18000030517578,103.30000305175781,9.65999984741211,41.2599983215332,359.3299865722656,10.010000228881836,64.83000183105469,154.47999572753906,110.33000183105469,94.44999694824219,135.14999389648438,71.54000091552734,94.4800033569336,38.95000076293945,110.7699966430664,50.619998931884766,22.780000686645508,23.3799991607666,,107.56999969482422,42.61000061035156,22.09000015258789,135.0800018310547,33.5,47.880001068115234,22.18000030517578,103.30000305175781,9.65999984741211,41.2599983215332,359.3299865722656,10.010000228881836,64.88999938964844,154.86000061035156,110.33000183105469,94.70999908447266,135.14999389648438,71.54000091552734,94.4800033569336,38.95000076293945,111.05000305175781,50.619998931884766,22.780000686645508,23.3799991607666,,107.56999969482422,42.61000061035156,22.09000015258789,135.0800018310547,33.5,47.880001068115234,22.18000030517578,103.30000305175781,9.65999984741211,41.2599983215332,359.3299865722656,10.010000228881836,63.34000015258789,151.63999938964844,110.33000183105469,92.62999725341797,135.14999389648438,71.54000091552734,94.4800033569336,38.95000076293945,109.08999633789062,50.619998931884766,22.780000686645508,23.3799991607666,,107.56999969482422,42.61000061035156,22.09000015258789,135.0800018310547,33.5,47.880001068115234,22.18000030517578,103.30000305175781,9.65999984741211,41.2599983215332,359.3299865722656,10.010000228881836,63.40999984741211,152.11000061035156,110.33000183105469,92.72000122070312,135.14999389648438,71.54000091552734,94.4800033569336,38.95000076293945,109.29000091552734,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1327600,1657700,0,293700,0,0,0,0,1624000
2023-01-09,48.33528518676758,21.956626892089844,22.135862350463867,,105.85691833496094,41.463722229003906,21.776887893676758,131.6334228515625,30.85235595703125,44.924774169921875,20.418920516967773,100.5577392578125,9.106595039367676,37.10739517211914,350.0105895996094,9.383398056030273,60.687286376953125,148.92855834960938,110.33029174804688,89.08409118652344,125.97962951660156,71.29320526123047,92.10511779785156,36.11648178100586,104.11309814453125,51.27000045776367,22.799999237060547,23.399999618530273,,107.58999633789062,42.83000183105469,22.1299991607666,135.00999450683594,33.34000015258789,48.06999969482422,22.200000762939453,104.13999938964844,9.6899995803833,40.939998626708984,359.1199951171875,10.029999732971191,65.1500015258789,154.02000427246094,111.22000122070312,94.20999908447266,135.22000122070312,72.12000274658203,94.48999786376953,38.970001220703125,109.81999969482422,51.27000045776367,22.799999237060547,23.399999618530273,,107.58999633789062,42.83000183105469,22.1299991607666,135.00999450683594,33.34000015258789,48.06999969482422,22.200000762939453,104.13999938964844,9.6899995803833,40.939998626708984,359.1199951171875,10.029999732971191,65.25,156.19000244140625,111.22000122070312,95.45999908447266,135.22000122070312,72.12000274658203,94.48999786376953,38.970001220703125,111.37999725341797,51.27000045776367,22.799999237060547,23.399999618530273,,107.58999633789062,42.83000183105469,22.1299991607666,135.00999450683594,33.34000015258789,48.06999969482422,22.200000762939453,104.13999938964844,9.6899995803833,40.939998626708984,359.1199951171875,10.029999732971191,64.30999755859375,153.92999267578125,111.22000122070312,94.18000030517578,135.22000122070312,72.12000274658203,94.48999786376953,38.970001220703125,109.76000213623047,51.27000045776367,22.799999237060547,23.399999618530273,,107.58999633789062,42.83000183105469,22.1299991607666,135.00999450683594,33.34000015258789,48.06999969482422,22.200000762939453,104.13999938964844,9.6899995803833,40.939998626708984,359.1199951171875,10.029999732971191,64.4000015258789,154.97000122070312,111.22000122070312,94.66000366210938,135.22000122070312,72.12000274658203,94.48999786376953,38.970001220703125,111.13999938964844,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1937300,2784000,0,1343000,0,0,0,0,2572700
2023-01-10,48.28814697265625,22.207008361816406,22.29667854309082,,106.68338775634766,41.52180862426758,22.10162353515625,132.5499267578125,30.981914520263672,45.21449661254883,20.455711364746094,101.57162475585938,9.069000244140625,37.26148223876953,352.45697021484375,9.374042510986328,59.78372573852539,149.5957489013672,111.35205841064453,89.71763610839844,127.2560043334961,72.4102554321289,92.81670379638672,36.19062423706055,104.6060791015625,51.220001220703125,23.059999465942383,23.56999969482422,,108.43000030517578,42.88999938964844,22.459999084472656,135.9499969482422,33.47999954223633,48.380001068115234,22.239999771118164,105.19000244140625,9.649999618530273,41.11000061035156,361.6300048828125,10.020000457763672,64.18000030517578,154.7100067138672,112.25,94.87999725341797,136.58999633789062,73.25,95.22000122070312,39.04999923706055,110.33999633789062,51.220001220703125,23.059999465942383,23.56999969482422,,108.43000030517578,42.88999938964844,22.459999084472656,135.9499969482422,33.47999954223633,48.380001068115234,22.239999771118164,105.19000244140625,9.649999618530273,41.11000061035156,361.6300048828125,10.020000457763672,64.61000061035156,154.77000427246094,112.25,94.9000015258789,136.58999633789062,73.25,95.22000122070312,39.04999923706055,110.36000061035156,51.220001220703125,23.059999465942383,23.56999969482422,,108.43000030517578,42.88999938964844,22.459999084472656,135.9499969482422,33.47999954223633,48.380001068115234,22.239999771118164,105.19000244140625,9.649999618530273,41.11000061035156,361.6300048828125,10.020000457763672,63.90999984741211,153.3699951171875,112.25,93.76000213623047,136.58999633789062,73.25,95.22000122070312,39.04999923706055,109.27999877929688,51.220001220703125,23.059999465942383,23.56999969482422,,108.43000030517578,42.88999938964844,22.459999084472656,135.9499969482422,33.47999954223633,48.380001068115234,22.239999771118164,105.19000244140625,9.649999618530273,41.11000061035156,361.6300048828125,10.020000457763672,64.45999908447266,153.83999633789062,112.25,94.08000183105469,136.58999633789062,73.25,95.22000122070312,39.04999923706055,109.81999969482422,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,972700,1340600,0,231500,0,0,0,0,1456200
2023-01-11,48.5898323059082,22.582584381103516,22.58993148803711,,108.1001968383789,41.79287338256836,22.35747528076172,134.25616455078125,31.25027847290039,45.747196197509766,20.529293060302734,103.61869812011719,9.11599063873291,37.488075256347656,356.9889831542969,9.392754554748535,60.65934753417969,150.99781799316406,113.62373352050781,90.44573974609375,128.58828735351562,73.63601684570312,94.0448989868164,36.468658447265625,105.12750244140625,51.540000915527344,23.450000762939453,23.8799991607666,,109.87000274658203,43.16999816894531,22.719999313354492,137.6999969482422,33.77000045776367,48.95000076293945,22.31999969482422,107.30999755859375,9.699999809265137,41.36000061035156,366.2799987792969,10.039999961853027,65.12000274658203,156.16000366210938,114.54000091552734,95.6500015258789,138.02000427246094,74.48999786376953,96.4800033569336,39.349998474121094,110.88999938964844,51.540000915527344,23.450000762939453,23.8799991607666,,109.87000274658203,43.16999816894531,22.719999313354492,137.6999969482422,33.77000045776367,48.95000076293945,22.31999969482422,107.30999755859375,9.699999809265137,41.36000061035156,366.2799987792969,10.039999961853027,65.12000274658203,156.22999572753906,114.54000091552734,95.6500015258789,138.02000427246094,74.48999786376953,96.4800033569336,39.349998474121094,110.9000015258789,51.540000915527344,23.450000762939453,23.8799991607666,,109.87000274658203,43.16999816894531,22.719999313354492,137.6999969482422,33.77000045776367,48.95000076293945,22.31999969482422,107.30999755859375,9.699999809265137,41.36000061035156,366.2799987792969,10.039999961853027,64.55999755859375,154.9199981689453,114.54000091552734,94.66999816894531,138.02000427246094,74.48999786376953,96.4800033569336,39.349998474121094,109.98999786376953,51.540000915527344,23.450000762939453,23.8799991607666,,109.87000274658203,43.16999816894531,22.719999313354492,137.6999969482422,33.77000045776367,48.95000076293945,22.31999969482422,107.30999755859375,9.699999809265137,41.36000061035156,366.2799987792969,10.039999961853027,64.7300033569336,155.33999633789062,114.54000091552734,95.12999725341797,138.02000427246094,74.48999786376953,96.4800033569336,39.349998474121094,110.73999786376953,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1321300,1208200,0,1283700,0,0,0,0,1862100
2023-01-12,49.14605712890625,22.813705444335938,22.712907791137695,,108.6413345336914,42.44150161743164,22.7510929107666,134.73390197753906,31.407588958740234,45.80326843261719,20.7684326171875,104.246337890625,9.181777954101562,37.61497116088867,358.2560119628906,9.420818328857422,61.73057556152344,151.14288330078125,114.2288589477539,90.83342742919922,129.26840209960938,74.59490203857422,94.5030288696289,36.67254638671875,105.30762481689453,52.130001068115234,23.690000534057617,24.010000228881836,,110.41999816894531,43.84000015258789,23.1200008392334,138.19000244140625,33.939998626708984,49.0099983215332,22.579999923706055,107.95999908447266,9.770000457763672,41.5,367.5799865722656,10.069999694824219,66.2699966430664,156.30999755859375,115.1500015258789,96.05999755859375,138.75,75.45999908447266,96.94999694824219,39.56999969482422,111.08000183105469,52.130001068115234,23.690000534057617,24.010000228881836,,110.41999816894531,43.84000015258789,23.1200008392334,138.19000244140625,33.939998626708984,49.0099983215332,22.579999923706055,107.95999908447266,9.770000457763672,41.5,367.5799865722656,10.069999694824219,66.30000305175781,156.88999938964844,115.1500015258789,96.47000122070312,138.75,75.45999908447266,96.94999694824219,39.56999969482422,111.58000183105469,52.130001068115234,23.690000534057617,24.010000228881836,,110.41999816894531,43.84000015258789,23.1200008392334,138.19000244140625,33.939998626708984,49.0099983215332,22.579999923706055,107.95999908447266,9.770000457763672,41.5,367.5799865722656,10.069999694824219,64.5,155.1199951171875,115.1500015258789,95.13999938964844,138.75,75.45999908447266,96.94999694824219,39.56999969482422,110.44000244140625,52.130001068115234,23.690000534057617,24.010000228881836,,110.41999816894531,43.84000015258789,23.1200008392334,138.19000244140625,33.939998626708984,49.0099983215332,22.579999923706055,107.95999908447266,9.770000457763672,41.5,367.5799865722656,10.069999694824219,65.16999816894531,156.4499969482422,115.1500015258789,95.81999969482422,138.75,75.45999908447266,96.94999694824219,39.56999969482422,111.13999938964844,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1123100,1430000,0,1035500,0,0,0,0,1609000
